Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Share your bed?,true,
2024-03-29 21:59:45,2024-03-30 20:37:31,UTC-04:00,Feeling sick or ill?,false,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Have any caffeine? ,true,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Take creatine?,true,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Hydrated sufficiently?,true,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Have an injury or wound,false,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Masturbate?,false,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Consumed protein?,false,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Share your bed?,true,
2024-03-28 21:32:48,2024-03-29 21:59:45,UTC-04:00,Feeling sick or ill?,false,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Have any caffeine? ,true,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Take creatine?,true,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Hydrated sufficiently?,true,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Have an injury or wound,false,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Masturbate?,false,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Consumed protein?,false,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Share your bed?,true,
2024-03-27 22:24:29,2024-03-28 21:32:48,UTC-04:00,Feeling sick or ill?,false,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Have any caffeine? ,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Take creatine?,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Hydrated sufficiently?,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Have an injury or wound,false,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Masturbate?,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Consumed protein?,false,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Share your bed?,true,
2024-03-26 21:13:28,2024-03-27 22:24:29,UTC-04:00,Feeling sick or ill?,false,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Have any caffeine? ,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Take creatine?,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Viewed a screen device in bed?,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Hydrated sufficiently?,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Have an injury or wound,false,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Masturbate?,false,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Consumed protein?,false,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Share your bed?,true,
2024-03-25 21:57:31,2024-03-26 21:13:28,UTC-04:00,Feeling sick or ill?,false,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Have any caffeine? ,true,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Take creatine?,true,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Hydrated sufficiently?,true,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Have an injury or wound,false,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Masturbate?,false,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Consumed protein?,false,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Share your bed?,true,
2024-03-24 20:35:57,2024-03-25 21:57:31,UTC-04:00,Feeling sick or ill?,false,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Have any caffeine? ,true,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Take creatine?,true,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Hydrated sufficiently?,true,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Have an injury or wound,false,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Masturbate?,false,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Consumed protein?,true,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Share your bed?,true,
2024-03-23 20:10:45,2024-03-24 20:35:57,UTC-04:00,Feeling sick or ill?,false,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Have any caffeine? ,true,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Take creatine?,true,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Hydrated sufficiently?,true,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Have an injury or wound,false,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Masturbate?,false,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Consumed protein?,false,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Share your bed?,true,
2024-03-22 21:34:20,2024-03-23 20:10:45,UTC-04:00,Feeling sick or ill?,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Have any caffeine? ,true,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Take creatine?,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Hydrated sufficiently?,true,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Have an injury or wound,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Masturbate?,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Consumed protein?,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Read (non-screened device) while in bed?,false,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Share your bed?,true,
2024-03-21 20:37:01,2024-03-22 21:34:20,UTC-04:00,Feeling sick or ill?,false,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Have any caffeine? ,true,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Take creatine?,true,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Hydrated sufficiently?,true,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Have an injury or wound,false,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Masturbate?,false,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Consumed protein?,true,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Share your bed?,true,
2024-03-20 19:53:32,2024-03-21 20:37:01,UTC-04:00,Feeling sick or ill?,false,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Have any caffeine? ,true,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Take creatine?,true,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Hydrated sufficiently?,true,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Have an injury or wound,false,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Masturbate?,false,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Consumed protein?,true,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Share your bed?,true,
2024-03-19 21:19:31,2024-03-20 19:53:32,UTC-04:00,Feeling sick or ill?,false,
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Feeling sick or ill?,false,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Share your bed?,true,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Read (non-screened device) while in bed?,true,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Consumed protein?,true,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Masturbate?,false,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Have an injury or wound,false,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Hydrated sufficiently?,true,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Viewed a screen device in bed?,false,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Take creatine?,true,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Have any caffeine? ,true,Riley disturbed nights sleep due to being ill. 
2024-03-17 21:02:09,2024-03-18 20:59:36,UTC-04:00,Have any alcoholic drinks?,true,Riley disturbed nights sleep due to being ill. 
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Have any caffeine? ,true,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Take creatine?,true,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Hydrated sufficiently?,true,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Have an injury or wound,false,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Masturbate?,false,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Consumed protein?,true,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Share your bed?,true,
2024-03-18 20:59:36,2024-03-19 21:19:31,UTC-04:00,Feeling sick or ill?,false,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Have any caffeine? ,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Take creatine?,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Hydrated sufficiently?,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Have an injury or wound,false,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Masturbate?,false,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Consumed protein?,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Share your bed?,true,
2024-03-16 22:33:56,2024-03-17 21:02:09,UTC-04:00,Feeling sick or ill?,false,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Have any caffeine? ,true,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Take creatine?,true,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Hydrated sufficiently?,true,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Have an injury or wound,false,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Masturbate?,false,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Consumed protein?,true,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Share your bed?,true,
2024-03-15 22:23:13,2024-03-16 22:33:56,UTC-04:00,Feeling sick or ill?,false,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Have any caffeine? ,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Take creatine?,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Hydrated sufficiently?,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Have an injury or wound,false,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Masturbate?,false,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Consumed protein?,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Share your bed?,true,
2024-03-14 22:00:15,2024-03-15 22:23:13,UTC-04:00,Feeling sick or ill?,false,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Have any caffeine? ,true,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Take creatine?,true,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Hydrated sufficiently?,true,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Have an injury or wound,false,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Masturbate?,false,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Consumed protein?,true,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Share your bed?,true,
2024-03-13 21:11:39,2024-03-14 22:00:15,UTC-04:00,Feeling sick or ill?,false,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Have any alcoholic drinks?,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Have any caffeine? ,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Take creatine?,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Hydrated sufficiently?,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Have an injury or wound,false,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Masturbate?,false,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Consumed protein?,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Share your bed?,true,
2024-03-12 21:43:00,2024-03-13 21:11:39,UTC-04:00,Feeling sick or ill?,false,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Have any caffeine? ,true,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Take creatine?,true,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Hydrated sufficiently?,true,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Have an injury or wound,false,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Masturbate?,false,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Consumed protein?,true,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Share your bed?,true,
2024-03-11 20:54:30,2024-03-12 21:43:00,UTC-04:00,Feeling sick or ill?,false,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Have any alcoholic drinks?,false,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Have any caffeine? ,true,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Take creatine?,true,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Viewed a screen device in bed?,false,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Hydrated sufficiently?,true,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Have an injury or wound,false,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Masturbate?,false,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Consumed protein?,true,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Read (non-screened device) while in bed?,true,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Share your bed?,true,
2024-03-10 22:23:56,2024-03-11 20:54:30,UTC-04:00,Feeling sick or ill?,false,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Have any alcoholic drinks?,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Have any caffeine? ,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Take creatine?,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Viewed a screen device in bed?,false,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Hydrated sufficiently?,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Have an injury or wound,false,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Masturbate?,false,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Consumed protein?,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Read (non-screened device) while in bed?,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Share your bed?,true,
2024-03-09 20:49:09,2024-03-10 21:23:56,UTC-05:00,Feeling sick or ill?,false,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Have any alcoholic drinks?,false,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Have any caffeine? ,true,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Take creatine?,false,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Viewed a screen device in bed?,true,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Hydrated sufficiently?,true,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Have an injury or wound,false,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Masturbate?,true,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Consumed protein?,true,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Read (non-screened device) while in bed?,false,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Share your bed?,true,
2024-03-08 21:16:21,2024-03-09 20:49:09,UTC-05:00,Feeling sick or ill?,false,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Have any alcoholic drinks?,true,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Have any caffeine? ,true,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Take creatine?,false,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Viewed a screen device in bed?,true,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Hydrated sufficiently?,true,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Have an injury or wound,false,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Masturbate?,false,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Consumed protein?,false,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Read (non-screened device) while in bed?,false,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Share your bed?,true,
2024-03-08 00:05:30,2024-03-08 21:16:21,UTC-05:00,Feeling sick or ill?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Have any alcoholic drinks?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Have any caffeine? ,true,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Take creatine?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Viewed a screen device in bed?,true,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Hydrated sufficiently?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Have an injury or wound,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Masturbate?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Consumed protein?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Read (non-screened device) while in bed?,false,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Share your bed?,true,
2024-03-06 21:09:48,2024-03-08 00:05:30,UTC-05:00,Feeling sick or ill?,false,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Have any alcoholic drinks?,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Have any caffeine? ,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Take creatine?,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Viewed a screen device in bed?,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Hydrated sufficiently?,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Have an injury or wound,false,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Masturbate?,false,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Consumed protein?,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Read (non-screened device) while in bed?,false,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Share your bed?,true,
2024-03-05 20:55:18,2024-03-06 21:09:48,UTC-05:00,Feeling sick or ill?,false,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Have any alcoholic drinks?,false,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Have any caffeine? ,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Take creatine?,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Viewed a screen device in bed?,false,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Hydrated sufficiently?,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Have an injury or wound,false,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Masturbate?,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Consumed protein?,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Read (non-screened device) while in bed?,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Share your bed?,true,
2024-03-04 21:24:39,2024-03-05 20:55:18,UTC-05:00,Feeling sick or ill?,false,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Have any alcoholic drinks?,false,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Use breathwork?,false,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Have any caffeine? ,true,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Take creatine?,true,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Viewed a screen device in bed?,false,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Hydrated sufficiently?,true,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Have an injury or wound,false,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Masturbate?,true,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,See direct sunlight upon waking up?,false,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Read (non-screened device) while in bed?,true,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Share your bed?,true,
2024-03-03 21:27:27,2024-03-04 21:24:39,UTC-05:00,Feeling sick or ill?,false,
2024-03-02 23:19:43,2024-03-03 21:27:27,UTC-05:00,Have any alcoholic drinks?,true,
